id,bounding_box,numero_do_frame,nome_do_video
48,"883,579,1172,711",589,PeaceBridge1_ex.mp4
48,"871,565,1164,710",590,PeaceBridge1_ex.mp4
48,"869,560,1160,712",591,PeaceBridge1_ex.mp4
48,"853,541,1140,707",592,PeaceBridge1_ex.mp4
48,"841,525,1120,703",593,PeaceBridge1_ex.mp4
48,"840,518,1110,704",594,PeaceBridge1_ex.mp4
48,"830,494,1085,682",595,PeaceBridge1_ex.mp4
48,"829,486,1074,675",596,PeaceBridge1_ex.mp4
48,"820,463,1050,646",597,PeaceBridge1_ex.mp4
48,"814,447,1031,624",598,PeaceBridge1_ex.mp4
48,"808,435,1015,605",599,PeaceBridge1_ex.mp4
48,"809,432,1007,597",600,PeaceBridge1_ex.mp4
48,"801,417,991,575",601,PeaceBridge1_ex.mp4
48,"796,406,976,557",602,PeaceBridge1_ex.mp4
48,"792,397,964,540",603,PeaceBridge1_ex.mp4
48,"789,389,953,526",604,PeaceBridge1_ex.mp4
48,"785,382,942,514",605,PeaceBridge1_ex.mp4
48,"784,381,937,509",606,PeaceBridge1_ex.mp4
48,"779,369,925,491",607,PeaceBridge1_ex.mp4
48,"778,366,919,484",608,PeaceBridge1_ex.mp4
48,"773,356,909,470",609,PeaceBridge1_ex.mp4
48,"769,349,899,457",610,PeaceBridge1_ex.mp4
48,"766,343,892,448",611,PeaceBridge1_ex.mp4
48,"766,341,889,444",612,PeaceBridge1_ex.mp4
48,"762,332,879,431",613,PeaceBridge1_ex.mp4
48,"758,326,871,420",614,PeaceBridge1_ex.mp4
48,"757,324,867,416",615,PeaceBridge1_ex.mp4
48,"753,317,860,405",616,PeaceBridge1_ex.mp4
48,"752,315,856,401",617,PeaceBridge1_ex.mp4
48,"749,307,849,391",618,PeaceBridge1_ex.mp4
48,"746,302,843,384",619,PeaceBridge1_ex.mp4
48,"744,297,837,376",620,PeaceBridge1_ex.mp4
48,"744,295,835,373",621,PeaceBridge1_ex.mp4
48,"740,289,829,365",622,PeaceBridge1_ex.mp4
48,"738,285,825,359",623,PeaceBridge1_ex.mp4
48,"738,284,823,356",624,PeaceBridge1_ex.mp4
48,"733,278,816,348",625,PeaceBridge1_ex.mp4
48,"733,276,813,345",626,PeaceBridge1_ex.mp4
48,"731,271,809,337",627,PeaceBridge1_ex.mp4
48,"729,268,804,332",628,PeaceBridge1_ex.mp4
48,"727,264,800,326",629,PeaceBridge1_ex.mp4
48,"726,263,798,324",630,PeaceBridge1_ex.mp4
