id,bounding_box,numero_do_frame,nome_do_video
83,"866,577,1152,707",1336,PeaceBridge1_ex.mp4
83,"845,552,1143,704",1337,PeaceBridge1_ex.mp4
83,"826,531,1120,700",1338,PeaceBridge1_ex.mp4
83,"814,508,1095,687",1339,PeaceBridge1_ex.mp4
83,"806,483,1067,665",1340,PeaceBridge1_ex.mp4
83,"807,474,1054,659",1341,PeaceBridge1_ex.mp4
83,"795,445,1023,624",1342,PeaceBridge1_ex.mp4
83,"787,424,998,594",1343,PeaceBridge1_ex.mp4
83,"788,418,987,582",1344,PeaceBridge1_ex.mp4
83,"779,398,963,551",1345,PeaceBridge1_ex.mp4
83,"779,393,951,538",1346,PeaceBridge1_ex.mp4
83,"770,376,930,511",1347,PeaceBridge1_ex.mp4
83,"765,363,915,489",1348,PeaceBridge1_ex.mp4
83,"759,352,900,470",1349,PeaceBridge1_ex.mp4
83,"759,351,894,462",1350,PeaceBridge1_ex.mp4
83,"754,337,881,442",1351,PeaceBridge1_ex.mp4
83,"749,328,869,427",1352,PeaceBridge1_ex.mp4
83,"749,326,863,420",1353,PeaceBridge1_ex.mp4
83,"743,315,850,403",1354,PeaceBridge1_ex.mp4
83,"742,313,844,397",1355,PeaceBridge1_ex.mp4
83,"737,303,833,382",1356,PeaceBridge1_ex.mp4
83,"734,294,826,370",1357,PeaceBridge1_ex.mp4
83,"732,288,818,359",1358,PeaceBridge1_ex.mp4
83,"732,286,814,355",1359,PeaceBridge1_ex.mp4
83,"728,278,806,343",1360,PeaceBridge1_ex.mp4
83,"727,276,802,338",1361,PeaceBridge1_ex.mp4
83,"724,268,795,327",1362,PeaceBridge1_ex.mp4
83,"722,263,790,320",1363,PeaceBridge1_ex.mp4
83,"718,258,783,313",1364,PeaceBridge1_ex.mp4
83,"717,257,780,310",1365,PeaceBridge1_ex.mp4
83,"716,251,775,302",1366,PeaceBridge1_ex.mp4
83,"713,246,769,295",1367,PeaceBridge1_ex.mp4
83,"713,243,765,289",1368,PeaceBridge1_ex.mp4
83,"709,239,760,284",1369,PeaceBridge1_ex.mp4
