id,bounding_box,numero_do_frame,nome_do_video
428,"535,172,576,208",7549,PeaceBridge1_ex.mp4
428,"534,173,575,209",7550,PeaceBridge1_ex.mp4
428,"534,175,576,212",7551,PeaceBridge1_ex.mp4
428,"535,177,576,213",7552,PeaceBridge1_ex.mp4
428,"533,179,574,216",7553,PeaceBridge1_ex.mp4
428,"533,179,574,217",7554,PeaceBridge1_ex.mp4
428,"532,182,573,220",7555,PeaceBridge1_ex.mp4
428,"531,183,573,221",7556,PeaceBridge1_ex.mp4
428,"530,185,574,223",7557,PeaceBridge1_ex.mp4
428,"529,187,573,226",7558,PeaceBridge1_ex.mp4
428,"529,188,573,229",7559,PeaceBridge1_ex.mp4
428,"528,188,573,230",7560,PeaceBridge1_ex.mp4
428,"528,191,573,233",7561,PeaceBridge1_ex.mp4
428,"527,192,573,235",7562,PeaceBridge1_ex.mp4
428,"526,195,573,238",7563,PeaceBridge1_ex.mp4
428,"525,198,572,241",7564,PeaceBridge1_ex.mp4
428,"524,200,572,243",7565,PeaceBridge1_ex.mp4
428,"523,201,572,244",7566,PeaceBridge1_ex.mp4
428,"522,203,572,248",7567,PeaceBridge1_ex.mp4
428,"522,204,572,249",7568,PeaceBridge1_ex.mp4
428,"520,206,571,253",7569,PeaceBridge1_ex.mp4
428,"518,209,570,256",7570,PeaceBridge1_ex.mp4
428,"517,211,570,260",7571,PeaceBridge1_ex.mp4
428,"516,212,569,262",7572,PeaceBridge1_ex.mp4
428,"515,216,569,266",7573,PeaceBridge1_ex.mp4
428,"514,218,568,270",7574,PeaceBridge1_ex.mp4
428,"513,219,568,272",7575,PeaceBridge1_ex.mp4
428,"512,223,568,277",7576,PeaceBridge1_ex.mp4
428,"511,224,568,280",7577,PeaceBridge1_ex.mp4
428,"508,227,567,285",7578,PeaceBridge1_ex.mp4
428,"507,230,567,289",7579,PeaceBridge1_ex.mp4
428,"505,233,566,294",7580,PeaceBridge1_ex.mp4
428,"504,234,566,296",7581,PeaceBridge1_ex.mp4
428,"502,239,565,302",7582,PeaceBridge1_ex.mp4
428,"500,243,564,307",7583,PeaceBridge1_ex.mp4
428,"499,245,564,309",7584,PeaceBridge1_ex.mp4
428,"497,250,563,316",7585,PeaceBridge1_ex.mp4
428,"496,251,563,318",7586,PeaceBridge1_ex.mp4
428,"493,256,562,325",7587,PeaceBridge1_ex.mp4
428,"491,260,561,331",7588,PeaceBridge1_ex.mp4
428,"489,264,560,337",7589,PeaceBridge1_ex.mp4
428,"488,265,561,340",7590,PeaceBridge1_ex.mp4
428,"485,271,560,348",7591,PeaceBridge1_ex.mp4
428,"482,276,559,356",7592,PeaceBridge1_ex.mp4
428,"481,277,559,360",7593,PeaceBridge1_ex.mp4
428,"477,284,557,369",7594,PeaceBridge1_ex.mp4
428,"476,286,557,373",7595,PeaceBridge1_ex.mp4
428,"472,293,555,384",7596,PeaceBridge1_ex.mp4
428,"468,300,552,394",7597,PeaceBridge1_ex.mp4
428,"465,310,551,405",7598,PeaceBridge1_ex.mp4
428,"464,314,551,409",7599,PeaceBridge1_ex.mp4
428,"460,320,550,420",7600,PeaceBridge1_ex.mp4
428,"458,321,550,424",7601,PeaceBridge1_ex.mp4
428,"453,331,548,439",7602,PeaceBridge1_ex.mp4
428,"449,346,546,454",7603,PeaceBridge1_ex.mp4
428,"444,351,545,465",7604,PeaceBridge1_ex.mp4
428,"442,351,546,469",7605,PeaceBridge1_ex.mp4
428,"436,362,544,488",7606,PeaceBridge1_ex.mp4
