id,bounding_box,numero_do_frame,nome_do_video
14,"514,210,573,254",203,PeaceBridge1_ex.mp4
14,"514,210,573,255",204,PeaceBridge1_ex.mp4
14,"511,214,573,261",205,PeaceBridge1_ex.mp4
14,"510,215,573,264",206,PeaceBridge1_ex.mp4
14,"504,222,573,287",210,PeaceBridge1_ex.mp4
14,"503,225,573,293",211,PeaceBridge1_ex.mp4
14,"502,228,573,298",212,PeaceBridge1_ex.mp4
14,"502,228,573,300",213,PeaceBridge1_ex.mp4
14,"501,232,572,304",214,PeaceBridge1_ex.mp4
14,"501,232,572,306",215,PeaceBridge1_ex.mp4
14,"499,235,571,311",216,PeaceBridge1_ex.mp4
14,"497,238,570,315",217,PeaceBridge1_ex.mp4
14,"496,239,569,319",218,PeaceBridge1_ex.mp4
14,"495,240,569,321",219,PeaceBridge1_ex.mp4
14,"493,244,568,327",220,PeaceBridge1_ex.mp4
14,"491,248,568,332",221,PeaceBridge1_ex.mp4
14,"490,249,568,334",222,PeaceBridge1_ex.mp4
14,"488,253,567,340",223,PeaceBridge1_ex.mp4
14,"488,254,567,343",224,PeaceBridge1_ex.mp4
14,"486,259,567,349",225,PeaceBridge1_ex.mp4
14,"483,262,566,355",226,PeaceBridge1_ex.mp4
14,"481,265,565,360",227,PeaceBridge1_ex.mp4
14,"480,266,565,362",228,PeaceBridge1_ex.mp4
14,"478,272,565,370",229,PeaceBridge1_ex.mp4
14,"476,276,566,376",230,PeaceBridge1_ex.mp4
14,"475,277,567,379",231,PeaceBridge1_ex.mp4
14,"472,283,565,387",232,PeaceBridge1_ex.mp4
14,"470,285,564,391",233,PeaceBridge1_ex.mp4
14,"467,291,562,400",234,PeaceBridge1_ex.mp4
14,"465,296,561,407",235,PeaceBridge1_ex.mp4
14,"462,301,561,415",236,PeaceBridge1_ex.mp4
14,"461,302,561,418",237,PeaceBridge1_ex.mp4
14,"458,310,560,429",238,PeaceBridge1_ex.mp4
14,"457,312,560,433",239,PeaceBridge1_ex.mp4
14,"453,320,559,445",240,PeaceBridge1_ex.mp4
14,"449,326,558,455",241,PeaceBridge1_ex.mp4
14,"446,332,557,465",242,PeaceBridge1_ex.mp4
14,"444,333,557,469",243,PeaceBridge1_ex.mp4
14,"440,342,557,482",244,PeaceBridge1_ex.mp4
14,"435,350,555,495",245,PeaceBridge1_ex.mp4
14,"433,352,555,500",246,PeaceBridge1_ex.mp4
14,"429,361,554,515",247,PeaceBridge1_ex.mp4
14,"427,363,554,521",248,PeaceBridge1_ex.mp4
14,"421,375,553,538",249,PeaceBridge1_ex.mp4
14,"416,384,552,554",250,PeaceBridge1_ex.mp4
14,"411,393,551,569",251,PeaceBridge1_ex.mp4
14,"408,395,551,575",252,PeaceBridge1_ex.mp4
14,"402,409,549,596",253,PeaceBridge1_ex.mp4
14,"399,412,549,604",254,PeaceBridge1_ex.mp4
14,"391,429,547,632",255,PeaceBridge1_ex.mp4
14,"384,443,545,654",256,PeaceBridge1_ex.mp4
14,"377,454,543,677",257,PeaceBridge1_ex.mp4
14,"373,456,544,686",258,PeaceBridge1_ex.mp4
14,"363,472,539,709",259,PeaceBridge1_ex.mp4
14,"354,483,535,720",260,PeaceBridge1_ex.mp4
