id,bounding_box,numero_do_frame,nome_do_video
387,"505,226,567,283",6936,PeaceBridge1_ex.mp4
387,"504,232,565,290",6937,PeaceBridge1_ex.mp4
387,"502,235,564,295",6938,PeaceBridge1_ex.mp4
387,"501,236,563,297",6939,PeaceBridge1_ex.mp4
387,"498,241,562,304",6940,PeaceBridge1_ex.mp4
387,"497,243,562,306",6941,PeaceBridge1_ex.mp4
387,"494,249,562,314",6942,PeaceBridge1_ex.mp4
387,"492,252,562,320",6943,PeaceBridge1_ex.mp4
387,"490,256,561,326",6944,PeaceBridge1_ex.mp4
387,"489,257,561,329",6945,PeaceBridge1_ex.mp4
387,"487,263,561,337",6946,PeaceBridge1_ex.mp4
387,"486,265,561,340",6947,PeaceBridge1_ex.mp4
387,"482,272,559,349",6948,PeaceBridge1_ex.mp4
387,"479,279,559,358",6949,PeaceBridge1_ex.mp4
387,"476,284,557,367",6950,PeaceBridge1_ex.mp4
387,"474,286,557,370",6951,PeaceBridge1_ex.mp4
387,"471,294,556,381",6952,PeaceBridge1_ex.mp4
387,"468,301,554,391",6953,PeaceBridge1_ex.mp4
387,"466,303,553,395",6954,PeaceBridge1_ex.mp4
387,"460,312,550,408",6955,PeaceBridge1_ex.mp4
387,"458,314,550,413",6956,PeaceBridge1_ex.mp4
387,"454,325,549,428",6957,PeaceBridge1_ex.mp4
387,"449,334,547,442",6958,PeaceBridge1_ex.mp4
387,"444,342,546,454",6959,PeaceBridge1_ex.mp4
387,"442,344,545,459",6960,PeaceBridge1_ex.mp4
387,"436,357,544,477",6961,PeaceBridge1_ex.mp4
387,"429,367,541,494",6962,PeaceBridge1_ex.mp4
387,"425,378,539,510",6963,PeaceBridge1_ex.mp4
387,"418,388,538,527",6964,PeaceBridge1_ex.mp4
387,"411,398,536,544",6965,PeaceBridge1_ex.mp4
387,"408,400,536,552",6966,PeaceBridge1_ex.mp4
387,"399,417,533,579",6967,PeaceBridge1_ex.mp4
387,"391,432,530,603",6968,PeaceBridge1_ex.mp4
387,"388,436,530,614",6969,PeaceBridge1_ex.mp4
387,"375,459,524,649",6970,PeaceBridge1_ex.mp4
387,"369,465,524,664",6971,PeaceBridge1_ex.mp4
387,"354,487,518,697",6972,PeaceBridge1_ex.mp4
387,"341,503,513,716",6973,PeaceBridge1_ex.mp4
