id,bounding_box,numero_do_frame,nome_do_video
376,"838,477,1026,646",6730,PeaceBridge1_ex.mp4
376,"836,472,1019,635",6731,PeaceBridge1_ex.mp4
376,"824,452,996,604",6732,PeaceBridge1_ex.mp4
376,"816,439,978,580",6733,PeaceBridge1_ex.mp4
376,"810,428,964,561",6734,PeaceBridge1_ex.mp4
376,"809,426,958,554",6735,PeaceBridge1_ex.mp4
376,"802,410,942,530",6736,PeaceBridge1_ex.mp4
376,"800,406,936,522",6737,PeaceBridge1_ex.mp4
376,"794,392,922,501",6738,PeaceBridge1_ex.mp4
376,"788,383,910,486",6739,PeaceBridge1_ex.mp4
376,"783,374,899,472",6740,PeaceBridge1_ex.mp4
376,"783,372,895,467",6741,PeaceBridge1_ex.mp4
376,"779,361,885,451",6742,PeaceBridge1_ex.mp4
376,"773,353,875,438",6743,PeaceBridge1_ex.mp4
376,"772,351,871,433",6744,PeaceBridge1_ex.mp4
376,"767,341,861,419",6745,PeaceBridge1_ex.mp4
376,"766,338,857,413",6746,PeaceBridge1_ex.mp4
376,"761,327,847,400",6747,PeaceBridge1_ex.mp4
376,"758,322,841,391",6748,PeaceBridge1_ex.mp4
376,"755,316,835,383",6749,PeaceBridge1_ex.mp4
376,"754,315,833,380",6750,PeaceBridge1_ex.mp4
376,"751,306,825,368",6751,PeaceBridge1_ex.mp4
376,"748,300,820,361",6752,PeaceBridge1_ex.mp4
376,"748,299,818,358",6753,PeaceBridge1_ex.mp4
376,"743,292,811,348",6754,PeaceBridge1_ex.mp4
376,"742,291,808,345",6755,PeaceBridge1_ex.mp4
376,"739,284,803,337",6756,PeaceBridge1_ex.mp4
376,"736,279,797,329",6757,PeaceBridge1_ex.mp4
376,"733,275,792,323",6758,PeaceBridge1_ex.mp4
376,"733,274,790,321",6759,PeaceBridge1_ex.mp4
376,"731,269,786,314",6760,PeaceBridge1_ex.mp4
376,"731,268,785,312",6761,PeaceBridge1_ex.mp4
376,"727,262,778,304",6762,PeaceBridge1_ex.mp4
376,"725,258,774,299",6763,PeaceBridge1_ex.mp4
376,"724,254,771,293",6764,PeaceBridge1_ex.mp4
376,"724,253,770,291",6765,PeaceBridge1_ex.mp4
376,"721,249,766,286",6766,PeaceBridge1_ex.mp4
376,"721,248,764,284",6767,PeaceBridge1_ex.mp4
376,"718,244,760,279",6768,PeaceBridge1_ex.mp4
376,"715,241,756,275",6769,PeaceBridge1_ex.mp4
