id,bounding_box,numero_do_frame,nome_do_video
363,"506,213,579,286",6535,PeaceBridge1_ex.mp4
363,"504,217,578,291",6536,PeaceBridge1_ex.mp4
363,"504,217,578,293",6537,PeaceBridge1_ex.mp4
363,"502,221,578,298",6538,PeaceBridge1_ex.mp4
363,"500,224,578,303",6539,PeaceBridge1_ex.mp4
363,"500,225,578,304",6540,PeaceBridge1_ex.mp4
363,"497,229,577,309",6541,PeaceBridge1_ex.mp4
363,"495,229,577,312",6542,PeaceBridge1_ex.mp4
363,"492,233,574,318",6543,PeaceBridge1_ex.mp4
363,"490,236,574,324",6544,PeaceBridge1_ex.mp4
363,"488,241,573,330",6545,PeaceBridge1_ex.mp4
363,"488,242,573,332",6546,PeaceBridge1_ex.mp4
363,"486,248,572,339",6547,PeaceBridge1_ex.mp4
363,"484,253,570,345",6548,PeaceBridge1_ex.mp4
363,"483,254,570,347",6549,PeaceBridge1_ex.mp4
363,"480,259,569,355",6550,PeaceBridge1_ex.mp4
363,"479,260,570,358",6551,PeaceBridge1_ex.mp4
363,"475,267,568,369",6552,PeaceBridge1_ex.mp4
363,"472,271,569,377",6553,PeaceBridge1_ex.mp4
363,"469,280,568,386",6554,PeaceBridge1_ex.mp4
363,"468,283,569,390",6555,PeaceBridge1_ex.mp4
363,"463,287,567,399",6556,PeaceBridge1_ex.mp4
