id,bounding_box,numero_do_frame,nome_do_video
161,"987,555,1262,708",2814,PeaceBridge2_ex.mp4
161,"986,551,1250,709",2815,PeaceBridge2_ex.mp4
161,"976,535,1227,696",2816,PeaceBridge2_ex.mp4
161,"970,520,1208,683",2817,PeaceBridge2_ex.mp4
161,"966,508,1192,669",2818,PeaceBridge2_ex.mp4
161,"963,497,1177,655",2819,PeaceBridge2_ex.mp4
161,"959,486,1164,640",2820,PeaceBridge2_ex.mp4
161,"959,484,1158,633",2821,PeaceBridge2_ex.mp4
161,"953,471,1143,615",2822,PeaceBridge2_ex.mp4
161,"952,468,1136,608",2823,PeaceBridge2_ex.mp4
161,"946,455,1122,591",2824,PeaceBridge2_ex.mp4
161,"941,446,1110,577",2825,PeaceBridge2_ex.mp4
161,"937,439,1100,565",2826,PeaceBridge2_ex.mp4
161,"937,437,1095,560",2827,PeaceBridge2_ex.mp4
161,"932,427,1084,544",2828,PeaceBridge2_ex.mp4
161,"929,418,1076,532",2829,PeaceBridge2_ex.mp4
161,"926,413,1068,523",2830,PeaceBridge2_ex.mp4
161,"923,408,1061,514",2831,PeaceBridge2_ex.mp4
161,"921,401,1054,504",2832,PeaceBridge2_ex.mp4
161,"920,400,1051,500",2833,PeaceBridge2_ex.mp4
161,"916,392,1043,491",2834,PeaceBridge2_ex.mp4
161,"912,386,1036,482",2835,PeaceBridge2_ex.mp4
161,"909,380,1029,474",2836,PeaceBridge2_ex.mp4
161,"906,376,1023,466",2837,PeaceBridge2_ex.mp4
161,"904,371,1019,459",2838,PeaceBridge2_ex.mp4
161,"904,370,1017,456",2839,PeaceBridge2_ex.mp4
161,"901,363,1010,448",2840,PeaceBridge2_ex.mp4
161,"901,362,1007,445",2841,PeaceBridge2_ex.mp4
161,"897,355,1001,436",2842,PeaceBridge2_ex.mp4
161,"896,353,998,433",2843,PeaceBridge2_ex.mp4
161,"892,348,991,426",2844,PeaceBridge2_ex.mp4
161,"890,346,988,423",2845,PeaceBridge2_ex.mp4
161,"888,340,983,414",2846,PeaceBridge2_ex.mp4
161,"888,338,981,411",2847,PeaceBridge2_ex.mp4
161,"884,332,975,403",2848,PeaceBridge2_ex.mp4
161,"882,328,971,398",2849,PeaceBridge2_ex.mp4
161,"880,326,968,394",2850,PeaceBridge2_ex.mp4
161,"880,325,967,392",2851,PeaceBridge2_ex.mp4
161,"878,320,961,386",2852,PeaceBridge2_ex.mp4
161,"875,317,957,382",2853,PeaceBridge2_ex.mp4
161,"874,314,955,377",2854,PeaceBridge2_ex.mp4
161,"873,311,951,373",2855,PeaceBridge2_ex.mp4
161,"872,308,949,369",2856,PeaceBridge2_ex.mp4
161,"871,308,948,367",2857,PeaceBridge2_ex.mp4
161,"869,304,944,362",2858,PeaceBridge2_ex.mp4
161,"866,301,940,358",2859,PeaceBridge2_ex.mp4
161,"865,298,937,355",2860,PeaceBridge2_ex.mp4
161,"864,295,935,351",2861,PeaceBridge2_ex.mp4
161,"863,293,933,348",2862,PeaceBridge2_ex.mp4
161,"863,292,932,347",2863,PeaceBridge2_ex.mp4
161,"860,289,929,342",2864,PeaceBridge2_ex.mp4
161,"859,286,926,339",2865,PeaceBridge2_ex.mp4
161,"858,284,924,336",2866,PeaceBridge2_ex.mp4
161,"858,281,922,332",2867,PeaceBridge2_ex.mp4
161,"857,279,919,329",2868,PeaceBridge2_ex.mp4
161,"857,278,918,328",2869,PeaceBridge2_ex.mp4
161,"855,275,915,324",2870,PeaceBridge2_ex.mp4
161,"854,272,914,320",2871,PeaceBridge2_ex.mp4
161,"852,270,912,317",2872,PeaceBridge2_ex.mp4
161,"851,269,910,315",2873,PeaceBridge2_ex.mp4
161,"851,267,909,312",2874,PeaceBridge2_ex.mp4
161,"851,267,908,311",2875,PeaceBridge2_ex.mp4
161,"850,264,906,308",2876,PeaceBridge2_ex.mp4
161,"849,262,904,306",2877,PeaceBridge2_ex.mp4
161,"849,260,903,303",2878,PeaceBridge2_ex.mp4
161,"848,258,901,300",2879,PeaceBridge2_ex.mp4
161,"847,256,899,298",2880,PeaceBridge2_ex.mp4
161,"848,256,899,297",2881,PeaceBridge2_ex.mp4
161,"845,254,897,295",2882,PeaceBridge2_ex.mp4
161,"844,254,896,295",2883,PeaceBridge2_ex.mp4
161,"843,251,894,291",2884,PeaceBridge2_ex.mp4
161,"844,250,893,290",2885,PeaceBridge2_ex.mp4
161,"843,248,891,286",2886,PeaceBridge2_ex.mp4
161,"844,248,890,285",2887,PeaceBridge2_ex.mp4
161,"843,246,888,282",2888,PeaceBridge2_ex.mp4
161,"843,245,887,281",2889,PeaceBridge2_ex.mp4
161,"841,243,885,278",2890,PeaceBridge2_ex.mp4
161,"840,241,884,276",2891,PeaceBridge2_ex.mp4
161,"839,239,883,274",2892,PeaceBridge2_ex.mp4
161,"839,239,882,274",2893,PeaceBridge2_ex.mp4
161,"839,238,882,273",2894,PeaceBridge2_ex.mp4
161,"839,237,881,272",2895,PeaceBridge2_ex.mp4
161,"837,235,879,269",2896,PeaceBridge2_ex.mp4
161,"836,234,878,268",2897,PeaceBridge2_ex.mp4
161,"836,232,877,266",2898,PeaceBridge2_ex.mp4
161,"836,232,876,265",2899,PeaceBridge2_ex.mp4
161,"836,231,875,263",2900,PeaceBridge2_ex.mp4
161,"835,229,874,261",2901,PeaceBridge2_ex.mp4
161,"835,228,874,259",2902,PeaceBridge2_ex.mp4
161,"835,226,873,258",2903,PeaceBridge2_ex.mp4
161,"835,226,872,256",2904,PeaceBridge2_ex.mp4
161,"835,225,872,255",2905,PeaceBridge2_ex.mp4
161,"834,224,870,253",2906,PeaceBridge2_ex.mp4
